Unnamed: 0;Frequenz (-1 = copycat);GUID;SatzID;Pre;Match;Post;figurativ (f) ou concret (c);Dateiname;dc:title;dc:creator;dc:publisher;dc:date;dewey;sdewey;typedoc;datestamp;@xmlns:dc;@xmlns:oai_dc;@xmlns:xsi;@xsi:schemaLocation;dc:identifier;dc:format;dc:language;dc:relation;dc:type;dc:source;dc:rights;dc:description;provenance;source;nqamoyen;mode_indexation;first_indexation_date;ark
2;1;9298e4fb45024d868a441306e88b8196;1042;Les larges feuilles piquantes dans lesquelles j'étendais mon bras jamais ne se refermaient sur lui , et pas une fleur qui essayât de mordre ou de retenir même mon petit doigt . Ces massifs d'héliotropes, ces bosquets de tournesols qui agitaient lentement et unanimement leurs têtes vers le soleil comme les girls dans les lnusic-halls, ces perroquets qui faisaient un succèsà mes moindres mots, ces échos, ces paradisiers familiers comme au paradis même, ces gourahs qui demeuraient paisibles sur leur branche même quand je criais, ou daignaient tout au plus se soulever, par politesse, de la hauteur dont on soulève un chapeau( pour partir affolés dès que leur parvenait quelque éc'ho d'écho imperceptible pour moi), cette nature en somme qui ne gardait point ses distances avec un être humain,;paralysée;"par le bonheur, par l'impuissanceà faire venir des continents ses conduites de venin, et dont les réflexes, oiseau qui s'envole, lézard qui fuit, ne fonctionnaient jamais, même en frappant au bon endroit; parfois elle m'exaspérait. Jamais un rayon coupé par un nuage , ou vous échappant soudain , tous trempant dans l'océan ou dans la terre et tenus par un pêcheur endormi qui jamais ne les relevait ; jamais un poisson fuyant devant vous , car le soleil ni la mer n'avaient non plus leurs réflexes , et il fallait chatouiller les truites pour tirer d'elles quelque vague révérence .";f;Giraudoux_Suzanne et le Pacifique;Suzanne et le Pacifique ([46e édition]) ;Giraudoux, Jean (1882-1944);Grasset (Paris);1939;80;840;monographie;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k9739562z;"['1 vol. (288 p. ) ; in-16', 'Nombre total de vues : 312']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32170023x;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-86244;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Contient une table des matières', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-86244;99880;text;2016-08-29 00:00:00;ark__12148_bpt6k9739562z
7;1;5ad7c970faf84cb5ba53d9e4b3ccda52;1054;Et le '' giraudisme” , non plus , n '' est pas Giraud . Le giraudisme joue aux dépens du général Giraud le rôle du naufragé quis'' accrocheà son sauveteur, au risque de;paralyser;ses mouvements, de le faire coulerà fond, et de se noyer avec lui. .;f;Bernanos_Le chemin de la Croix;Le chemin de la Croix des-Ames (articles de guerre) : 1943-1944. 4e volume ;Bernanos, Georges (1888-1948);(Rio de Janeiro);1945;80;800;monographie;2020-04-15 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k8859060;"['1 vol. (154 p.) ; in-16', 'Nombre total de vues : 170']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31800829t;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 16-G-430 (6);[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 16-G-430 (6);89020;text;2018-12-30 00:00:00;ark__12148_bpt6k8859060
12;1;e2a9228dc6a649bcbfaba5034eb2159c;1088;. Lavedan seul, qu'on croyait d'ailleurs mort, a-ressuscité hier pour que son ombre modeste et sourde, au crépuscule, cir– culât dans les rédactions de Lisbonne et posât doucement, de sa main;paralytique;, sur chaque épaule, la main de la liberté. A Paris , personne n'a su qu'il partait .;cf;Giraudoux_Littérature ;Littérature ;Giraudoux, Jean (1882-1944);B. Grasset (Paris);1943;80;840;monographie;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k96916768;"['1 vol. (268 p.) ; 19 cm', 'Nombre total de vues : 296', 'application/epub+zip 3.0 accessible', 'Format adaptable de type XML DTBook, 2005-3']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34815375f;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 16-YE-8558;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Contient une table des matières', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, 16-YE-8558;9900;text;2016-06-27 00:00:00;ark__12148_bpt6k96916768
6;1;c2e4d03d06d0497cb90064925c8e8b38;1096;Je m'y préparais , d'ailleurs , sans trop de conviction , néanmoins ces courses m'entretenaient dans une espèce d'animation et d'activité , hélas ! factices, car déjà commençaità s'infiltrcrcn moi le lent et subtil poison de l'ennui, de l'ennui qui;paralyse;les muscles du corps et qui détraque les ressorts de l'âme. Or , à mesure que les jours passaient , j'en sentais mieux l'enveloppement sournois .;f;Régnier_Le divertissement provincial ;Le divertissement provincial : roman ;Régnier, Henri de (1864-1936);(Paris);1925;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k411312b;"['1 vol. (319 p.) ; 19 cm', 'Nombre total de vues : 321']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31189139t;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Collection : Le Roman littéraire', 'Collection : Le Roman littéraire'];bnf.fr;Bibliothèque nationale de France;99250;text;2007-10-15 00:00:00;ark__12148_bpt6k411312b
3;1;9cc71a9528a84ac68b727297e7019d65;1098;'' Mais êh même temps , sur éëïté image , que fe nez proéminent , les yeux perçants , ■épinglaiént dans ma vision ^eût-êtrè parce que c'était •eux qui Savaient d%bbrd atteinte , qui y'avaient fait ïa première fenébehè , %ii moment où je fta'vàis ^ ) à% encore le temps dé : sbngeï que la'fèîSftné qui apparaissait dëyatït moi pouvait être Mme de 'Guermantes ) , sur cette imagé toute■ récente , inehà'ngèa'bfe , ' j'essayais d àp'plïqûèr \'idée : : ' '' 'C'est Mme dé Gùërmafites '' sans parvenir éfu'à là faire manoeuvrer en face dé l'image*^eommè deux disques séparées par un iïïtèrvâflè . Mais cette Miné dé Guermantesà laquelle j'avais si souvent rêvé* màihte1^62 màihte1^62 DU COTÊ DÈ CHEZ SWANN hant -que jèvoyàfe vqii'éHô existait effectivement'èft dehors dé mbi^ën prit plus de puissance encore sur monimagination qui, Un moment;paralysée;"au contact d'une réalité si différente de ce qu'elfe attendait, se mit. à réagir '' ta mè dire î '' Glorieux dès avant Gbarfemagnë , les Guermantes avaient le droit^de vie et de mort 'Sûf leurs vassâps ; là duchesse de Guermantes descend de 'Geneviève de Brabant .";f;Proust_À la recherche du temps;À la recherche du temps perdu. 1, Du côté de chez Swann ;Proust, Marcel (1871-1922);Nouvelle revue française (Paris);1919;80;840;monographie;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k5675144f;"['1 vol. (386 p.) ; 19 cm', 'Nombre total de vues : 392']";['fre', 'français'];''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb34305767v'''', ''''Titre d'ensemble : À la recherche du temps perdu'''', 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12010842s', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb311551366']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Réserve des livres rares, RES P-Y2-1902 (1);[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['[Du côté de chez Swann (français)]', 'Contient une table des matières', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Réserve des livres rares, RES P-Y2-1902 (1);96370;text;2009-07-21 00:00:00;ark__12148_bpt6k5675144f
18;1;6c1a2eb0810349d69cc15d15d6d2ba20;1099;Je m'apparais tout blanc je ne sais si c'est de la pâleur ou l'étourdissement de mes yeux , si exhumés . Un être fut-il jamais saisi par une émotion aussi majestueuse que celle qui me;paralyse;presque pendant que je cherche, les yeux tâtonnants, dans le dictionnaire historique. J'ai retrouvé avec une subite jouissance blessée lamgadal , '' nom phénicien de la Méditerranée n .;f;Barbusse_Les enchaînements;Les enchaînements : roman. 1 ;Barbusse, Henri (1873-1935);(Paris);1925;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k809003;"['2 vol. ; in-8', 'Nombre total de vues : 290']";['fre', 'français'];''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31761551g'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31761551g']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-69657 (1);[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Contient une table des matières;bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-69657 (1);0;;2007-10-15 00:00:00;ark__12148_bpt6k809003
10;1;38c4148e957947cc9ac1aaa2b04240b2;1127;Courage , meunier , berce -moi au bruit régulier de tes dents . Les ongles de sa main crispée glissent et grincent sur ton front poli, mais ne;paralysent;point ta mâchoire ouverte. Les doigts tombent comme des chenilles d' un arbre brûlé .;f;Jarry_Les Minutes de sable ;Les Minutes de sable : mémorial ;Jarry, Alfred (1873-1907);(Paris);1894;;;monographie;2019-06-07 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/btv1b8618381s;"['1 vol. (IX-210-[3] p.-[9] f. de pl.) ; 15 cm', 'Nombre total de vues : 249']";['fre', 'français'];''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb35873187s'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb35873187s']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Réserve des livres rares, RESP-Z-2580;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Appartient à l’ensemble documentaire : GTextes1', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Réserve des livres rares, RESP-Z-2580;99940;text;2011-07-11 00:00:00;ark__12148_btv1b8618381s
16;1;d2c5c6db25294928846f23cb81410376;1127;Nous resterons là toute la journée de demain , car il ne faut pas songer à en bouger tant que la lumière du jour brille au ciel et s'épand sur la Nature . S'il n'ya pas de flotte en d'autres termes, s'il ne pleut pas,– ce ne sera pas trop intenable, mais ce sont douze heures d'attention soutenue et de;paralysie;volontaire. Je vais bien dormir , en tout cas , cette nuit ( toujours le sommier , ma chère ) .;f;Barbusse_Lettres de Henri Barbusse;Lettres de Henri Barbusse à sa femme, 1914-1917;Barbusse, Henri (1873-1935);(Paris);1937;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k1133175;"['1 vol. (261 p.) ; 18 cm', 'Nombre total de vues : 266']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34203020m;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-Ln27-80938;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];;bnf.fr;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-Ln27-80938;97590;text;2007-10-15 00:00:00;ark__12148_bpt6k1133175
1;1;c2e4d03d06d0497cb90064925c8e8b38;1153;"Qui songerait , en effet , a venir troubler sa paresseuse existence ? Il n'a rien qui attire, mais il retient; il retient par l'action";paralysante;de l'ennui qu'il dégage. On naît , on vit , on meurt à P .;f;Régnier_Le divertissement provincial ;Le divertissement provincial : roman ;Régnier, Henri de (1864-1936);(Paris);1925;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k411312b;"['1 vol. (319 p.) ; 19 cm', 'Nombre total de vues : 321']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31189139t;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Collection : Le Roman littéraire', 'Collection : Le Roman littéraire'];bnf.fr;Bibliothèque nationale de France;99250;text;2007-10-15 00:00:00;ark__12148_bpt6k411312b
3;1;edf22a848e1046f18bc4f3bb9459c067;1154;") — Non moins libre en politique , Beethoven attaquait hardiment les vices de son gouvernement . Il lui reprochait, entre autres choses:l'' organisation de la justice, arbitraire et servile, entravée par une longue procédure;— les vexations policières;— la bûreaucratie baroque et inerte, qui tuait toute initiative individuelle et";paralysait;"l'' action;— les privilègesd'' une aristocratie dégénérée, tenaceàs'' arroger les plus hautes charges del'' État. — Ses sympathies politiques semblaient être alors pour l '' Angleterre .";f;Rolland_Vie de Beethoven (10e éd.);Vie de Beethoven (10e éd.) ;Rolland, Romain (1866-1944);Hachette (Paris);1921;;;monographie;2021-05-25 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k992519v;['VIII-153 p.', 'Nombre total de vues : 162'];fre;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb350929555;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];Bibliothèque nationale de France, département Littérature et art, 8-Z R ROLLAND-166;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Z R ROLLAND-166;88790;text;2018-03-11 00:00:00;ark__12148_bpt6k992519v
27;1;c0210af2fe374d9a83f327e1b97892a4;1224;'' . Toute l'opposition avoue une reculade, un découragement, un début de;paralysie;et de maladie du sommeil. A l'étranger , ce fut pareil '' Dans la période de stabilisation actuelle et relative du capitalisme , les suiveurs commencèrent à chanceler et à quitter les rangs de l'Internationale Communiste .;f;Barbusse_Staline ;Staline : un monde nouveau vu à travers un homme ;Barbusse, Henri (1873-1935);(Paris);1935;90;940;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k1133217;"['1 vol. (320 p.) ; 19 cm', 'Nombre total de vues : 327']";['fre', 'français'];''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31761591q'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31761591q']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-M-24724;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];;bnf.fr;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-M-24724;9740;text;2008-03-12 00:00:00;ark__12148_bpt6k1133217
12;1;4148f37157864cc38be4d08145f23b5d;1224;"'' Mais plutôt , voici les formules ( et il les sortit de sa braguette sordide , où elles étaient dissimulées dans les six trous du barillet d '' un revolver d '' or à la crosse grêlée de diamants ) , dans ces minuscules volumes couleur du temps , de découvertes surhumaines que nous vous garantissons qu'aucun des ânes nés dans les Facultés , sous la boue d '' une science tâtonnante , n '' entreverra avant cinq cents ans . La première recroqueville pour un jour le corpsd'' un tiers de sa hauteur; la seconde, au moyend'' une simple injection qu'' elle indique,";paralyse;pour le temps qu'' on veut jusqu''à la rigidité cadavérique et un commencement de putréfaction. La troisième , pressentie par Swédiaur , a déjà servi une fois .;f;Jarry_Les jours et les nuits;Les jours et les nuits : roman d'un déserteur ;Jarry, Alfred (1873-1907);''Société du ''''Mercure de France'''' (Paris)'';1897;;;monographie;2021-05-25 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k9921454;"['1 vol. (279 p.) ; 19 cm', 'Nombre total de vues : 310']";fre;['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb122604662', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30647257f'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-50871;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['[Les jours et les nuits (français)]', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-50871;87640;text;2017-05-22 00:00:00;ark__12148_bpt6k9921454
35;1;7ba4109a4955445ba5b5b9cc5c30eb75;1243;XI AU BOUT DU MONDE '' On va en Alsace '' , disaient des renseignés , Dans la Somme '' , disaient , plus haut , de mieux renseignés . On voyagea trente-six heures sur le plancher d'un wagonà bestiaux-, calés et;paralysés;dans l'étau des havresacs, des musettes, des armes et des corps moites. A de longs intervalles , le convoi se remettait à rouler .;f;Barbusse_Clarté;Clarté : roman ;Barbusse, Henri (1873-1935);(Paris);1919;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k113310h;"['1 vol. (290 p.) ; 20 cm', 'Nombre total de vues : 300']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31761545j;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-65103;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];;bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-65103;95970;text;2008-03-12 00:00:00;ark__12148_bpt6k113310h
16;1;62e12006bd2d46cbaed87c2a328f53b8;1256;LE PRÉSIDENT \ r os qualités r PHILIPPEAUX Ci-devant juge au présidial du Mans , représentant du peuple à la Convention . LE PRÉSIDENT Vous avez tenté de;paralyser;"la défense nationale, pendant votre mission en Vendée; vous avez voulu jeter le discrédit sur le Comité de Salut public, par d'injurieux pamphlets; vous avez fait partie de la conspiration de Danton et de Fabre pour rétablir la royauté. PHILIPPEAUX J'ai exposé à l'indigation publique les brigandages de quelques généraux .";f;Rolland_Danton ;Danton ;Rolland, Romain (1866-1944);Éd. de la Revue d'art dramatique (Paris);1900;;;monographie;2022-06-22 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k3223809;['124 p.', 'Nombre total de vues : 138'];fre;['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb124681415', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb35477655t'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];Bibliothèque nationale de France, département Littérature et art, 8-Z R ROLLAND-1167;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];''['[Danton (français)]', ''''Mécénat texte imprimé : Cet ouvrage a été numérisé grâce à un don d'Alain Pallud'''', 'Avec mode texte']'';bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Z R ROLLAND-1167;88590;text;2019-02-10 00:00:00;ark__12148_bpt6k3223809
29;1;512b0501334d40f1a004722efa7d9bc4;1263;Son aile scientifique ne trouve plus assez d'appui , et elle se fatigue animalement . Il n'a que des réactions faibles,;paralysées;, puis une seconde arrive où il ne veut pas se hisser plus haut. L'appareil ne comprend plus le pilote — il ne comprend que la raison .;f;Barbusse_Elévation ;Elévation : roman ;Barbusse, Henri (1873-1935);(Paris);1930;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k113311w;"['1 vol. (248 p.) ; 19 cm', 'Nombre total de vues : 252']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb317615504;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-76340;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-76340;75650;text;2008-03-12 00:00:00;ark__12148_bpt6k113311w
